"ID";"global_id";"AdmArea";"District";"Address";"RegionOfFair";"PeriodOfPlacement";"Goods";"geoData";
"239";"926372287";"Центральный административный округ";"Красносельский район";"город Москва, Верхняя Красносельская улица, дом 15, строение 3";"Саратовская область";"01.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.66321, 55.782766]}";
"240";"926372288";"Северо-Восточный административный округ";"Останкинский район";"город Москва, Аргуновская улица, дом 2, корпус 2";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.623369, 55.816766]}";
"241";"926372289";"Центральный административный округ";"Пресненский район";"город Москва, Дружинниковская улица, дом 15";"Удмуртская Республика";"01.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.576217, 55.760256]}";
"243";"926372291";"Восточный административный округ";"район Вешняки";"город Москва, Вешняковская улица, дом 16, строение 1";"Ростовская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.82623, 55.724145]}";
"245";"926372293";"Восточный административный округ";"район Косино-Ухтомский";"город Москва, Лухмановская улица, дом 17А";"Ростовская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.896232, 55.722598]}";
"246";"926372294";"Восточный административный округ";"район Восточное Измайлово";"город Москва, Первомайская улица, дом 107А";"Ростовская обл";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.812434, 55.793592]}";
"247";"926372295";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, улица Маршала Чуйкова, дом 6, корпус 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.763926, 55.70486]}";
"248";"926372296";"Юго-Восточный административный округ";"район Некрасовка";"город Москва, 1-я Вольская улица, дом 11, строение 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.92128, 55.683455]}";
"250";"926372298";"Южный административный округ";"район Нагатино-Садовники";"город Москва, улица Академика Миллионщикова, дом 19, корпус 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.648225, 55.66808]}";
"251";"926372299";"Южный административный округ";"Нагорный район";"город Москва, Симферопольский бульвар, владение 25А";"Тамбовская область";"03.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.60578, 55.649345]}";
"252";"926372300";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Воронежская улица, дом 8, корпус 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.723851, 55.608799]}";
"253";"926372301";"Южный административный округ";"район Царицыно";"город Москва, Севанская улица, дом 13, корпус 1, строение 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.654392, 55.623896]}";
"254";"926372302";"Северо-Восточный административный округ";"район Марфино";"город Москва, улица Кашёнкин Луг, дом 6, корпус 3, строение 1";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.596772, 55.826148]}";
"255";"926372303";"Южный административный округ";"район Чертаново Южное";"город Москва, Россошанский проезд, дом 8, корпус 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.604908, 55.595982]}";
"256";"926372304";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, улица Академика Анохина, дом 5, корпус 3, строение 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.472979, 55.660406]}";
"257";"926372305";"Западный административный округ";"район Раменки";"город Москва, улица Раменки, дом 3, строение 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.496214, 55.693927]}";
"258";"926372306";"Западный административный округ";"район Очаково-Матвеевское";"город Москва, Матвеевская улица, дом 20, корпус 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.466001, 55.702242]}";
"259";"926372307";"Юго-Западный административный округ";"район Южное Бутово";"город Москва, улица Кадырова, дом 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.514369, 55.538107]}";
"261";"926372308";"Западный административный округ";"район Внуково";"город Москва, Большая Внуковская улица, дом 19/8";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.295684, 55.611165]}";
"262";"926372309";"Западный административный округ";"район Филёвский Парк";"город Москва, Кастанаевская улица, дом 16Б";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.492429, 55.738817]}";
"264";"926372311";"Западный административный округ";"Можайский район";"город Москва, Можайское шоссе, дом 29";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.423136, 55.719232]}";
"265";"926372312";"Западный административный округ";"район Солнцево";"город Москва, Производственная улица, дом 1, корпус 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.388065, 55.651271]}";
"266";"926372313";"Западный административный округ";"район Солнцево";"город Москва, Солнцевский проспект, дом 2, строение 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.396325, 55.652568]}";
"267";"926372314";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Планерная улица, дом 12, корпус 1, строение 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.436556, 55.861771]}";
"268";"926372315";"Северо-Западный административный округ";"район Строгино";"город Москва, Таллинская улица, дом 5, корпус 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.395338, 55.800196]}";
"269";"926372316";"Северо-Западный административный округ";"район Строгино";"город Москва, улица Маршала Катукова, дом 11, корпус 1, строение 2";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.404018, 55.810492]}";
"270";"926372317";"Западный административный округ";"район Дорогомилово";"Большая Дорогомиловская улица, владение 6А";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.566188, 55.746227]}";
"271";"926372318";"Северо-Западный административный округ";"район Щукино";"улица Народного Ополчения, дом 45, строение 1";"Карачаево-Черкесская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.492161, 55.793087]}";
"272";"926372320";"Северо-Западный административный округ";"район Южное Тушино";"город Москва, Сходненская улица, дом 35, корпус 1";"Карачаево-Черкесская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.43866, 55.850219]}";
"273";"926372321";"Северо-Западный административный округ";"район Щукино";"город Москва, Авиационная улица, дом 68, корпус 2, строение 2";"Карачаево-Черкесская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.462205, 55.809617]}";
"274";"926372322";"Северо-Западный административный округ";"район Щукино";"город Москва, улица Маршала Бирюзова, дом 17, корпус 1, строение 2";"Краснодарский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.49117, 55.794523]}";
"275";"926372323";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, проспект Маршала Жукова, дом 44, строение 3";"Краснодарский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.466582, 55.777234]}";
"276";"926372324";"Северо-Западный административный округ";"район Митино";"город Москва, Дубравная улица, дом 34/29, строение 1";"Карачаево-Черкесская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.358318, 55.846765]}";
"277";"926372325";"Северо-Западный административный округ";"район Митино";"город Москва, 3-й Митинский переулок, дом 3";"Карачаево-Черкесская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.349863, 55.847926]}";
"278";"926372326";"Северо-Западный административный округ";"район Митино";"город Москва, Митинская улица, дом 51";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.352356, 55.85242]}";
"279";"926372327";"Северо-Западный административный округ";"район Митино";"город Москва, Митинская улица, дом 36, корпус 2";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.361384, 55.846685]}";
"280";"926372328";"Зеленоградский административный округ";"район Савёлки";"город Москва, город Зеленоград, корпус 617А";"Кабардино-Балкарская Респ";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.23277, 55.987691]}";
"281";"926372329";"Зеленоградский административный округ";"район Крюково";"город Москва, город Зеленоград, корпус 1446";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.152071, 55.984515]}";
"282";"926372330";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Химкинский бульвар, дом 16, корпус 1, строение 1";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.44094, 55.851862]}";
"283";"926372331";"Зеленоградский административный округ";"район Матушкино";"город Москва, город Зеленоград, корпус 403А";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.204767, 56.000573]}";
"284";"926372332";"Зеленоградский административный округ";"район Силино";"город Москва, город Зеленоград, корпус 1104";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.188553, 55.994666]}";
"50";"926372333";"Северный административный округ";"район Аэропорт";"город Москва, Ленинградский проспект, дом 74, корпус 6";"Астраханская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.516454, 55.806302]}";
"53";"926372335";"Северный административный округ";"Войковский район";"город Москва, Нарвская улица, дом 9А";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.503748, 55.833896]}";
"55";"926372336";"Северный административный округ";"район Восточное Дегунино";"город Москва, Дубнинская улица, дом 10, корпус 1";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.567078, 55.863352]}";
"56";"926372337";"Северный административный округ";"Головинский район";"город Москва, Кронштадтский бульвар, дом 9";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.488963, 55.841186]}";
"57";"926372338";"Северный административный округ";"Дмитровский район";"город Москва, Ангарская улица, дом 37/18";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.52360922410983, 55.87898555718462]}";
"58";"926372339";"Северный административный округ";"Дмитровский район";"город Москва, улица Софьи Ковалевской, дом 2";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.533925, 55.876304]}";
"60";"926372340";"Северный административный округ";"район Коптево";"город Москва, Коптевская улица, дом 8";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.517499, 55.827041]}";
"63";"926372341";"Северный административный округ";"район Сокол";"город Москва, Ленинградский проспект, дом 71А";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.515423, 55.804242]}";
"64";"926372342";"Северный административный округ";"Тимирязевский район";"город Москва, Дмитровское шоссе, дом 29, корпус 1";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.571986, 55.82985]}";
"65";"926372343";"Северо-Восточный административный округ";"Алексеевский район";"город Москва, проспект Мира, дом 120";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.638706, 55.811392]}";
"67";"926372344";"Северо-Восточный административный округ";"Бутырский район";"город Москва, улица Фонвизина, дом 5";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.58296, 55.820049]}";
"70";"926372345";"Северо-Восточный административный округ";"Лосиноостровский район";"город Москва, улица Малыгина, дом 5, корпус 1";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.696075, 55.880225]}";
"71";"926372346";"Северо-Восточный административный округ";"район Отрадное";"город Москва, улица Декабристов, дом 8";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.598119, 55.86509]}";
"72";"926372347";"Северо-Восточный административный округ";"район Отрадное";"город Москва, Северный бульвар, дом 3, корпус 2";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.606674, 55.865791]}";
"73";"926372348";"Северо-Восточный административный округ";"район Ростокино";"город Москва, проспект Мира, дом 169, корпус 1";"Ростовская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.65792, 55.837071]}";
"74";"926372349";"Северо-Восточный административный округ";"район Ростокино";"город Москва, Широкая улица, дом 9, корпус 1";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.65792, 55.837071]}";
"79";"926372350";"Южный административный округ";"район Бирюлёво Восточное";"город Москва, Липецкая улица, дом 7";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.681223, 55.583061]}";
"82";"926372351";"Южный административный округ";"район Бирюлёво Западное";"город Москва, Медынская улица, дом 12А";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.645756, 55.586741]}";
"85";"926372352";"Южный административный округ";"Донской район";"город Москва, Загородное шоссе, дом 10, корпус 2";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.602358, 55.692127]}";
"86";"926372353";"Южный административный округ";"Донской район";"город Москва, улица Академика Петровского, дом 10";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.607926, 55.719712]}";
"89";"926372354";"Южный административный округ";"район Москворечье-Сабурово";"город Москва, Кантемировская улица, дом 12, корпус 1";"Тамбовская область";"03.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.673285, 55.637567]}";
"89";"926372355";"Южный административный округ";"район Москворечье-Сабурово";"город Москва, Кантемировская улица, дом 12, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.673285, 55.637567]}";
"92";"926372356";"Южный административный округ";"район Нагатинский Затон";"город Москва, Судостроительная улица, дом 29";"Тамбовская область";"03.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.681292, 55.682989]}";
"92";"926372357";"Южный административный округ";"район Нагатинский Затон";"город Москва, Судостроительная улица, дом 29";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.681292, 55.682989]}";
"93";"926372358";"Южный административный округ";"Нагорный район";"город Москва, Симферопольский бульвар, дом 37, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.606035, 55.643132]}";
"96";"926372359";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Каширское шоссе, владение 108";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.716473, 55.609993]}";
"97";"926372360";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Ясеневая улица, дом 30";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.73935, 55.60478]}";
"98";"926372361";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Каширское шоссе, дом 132, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.716621, 55.610113]}";
"101";"926372362";"Южный административный округ";"район Чертаново Северное";"город Москва, Чертановская улица, дом 9, строение 2";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.599875, 55.629201]}";
"102";"926372363";"Южный административный округ";"район Чертаново Центральное";"город Москва, Чертановская улица, владение 22, строение 9";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.594697, 55.623152]}";
"108";"926372364";"Южный административный округ";"Даниловский район";"город Москва, 2-й Автозаводский проезд, дом 3А";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.65804, 55.706877]}";
"121";"926372365";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Планерная улица, дом 7, корпус 1";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.434047, 55.86193]}";
"126";"926372366";"Западный административный округ";"район Крылатское";"город Москва, Осенняя улица, дом 24";"Республика Дагестан";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.407379, 55.766624]}";
"129";"926372367";"Западный административный округ";"район Крылатское";"город Москва, Осенний бульвар, дом 12, корпус 2";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.412524, 55.758208]}";
"131";"926372368";"Юго-Западный административный округ";"район Тёплый Стан";"город Москва, Ленинский проспект, дом 127";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.479114, 55.645559]}";
"133";"926372369";"Южный административный округ";"район Зябликово";"город Москва, Кустанайская улица, дом 3А";"Тамбовская область";"03.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.753418, 55.619712]}";
"133";"926372370";"Южный административный округ";"район Зябликово";"город Москва, Кустанайская улица, дом 3А";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.753418, 55.619712]}";
"137";"926372371";"Южный административный округ";"Нагорный район";"город Москва, Чонгарский бульвар, владение 2А";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.618285, 55.653523]}";
"139";"926372372";"Южный административный округ";"район Зябликово";"город Москва, Воронежская улица, дом 17А";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.744927, 55.610984]}";
"147";"926372377";"Центральный административный округ";"район Хамовники";"город Москва, улица Еланского, дом 2А";"Чувашская Респ";"01.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.574639, 55.73526]}";
"149";"926372379";"Центральный административный округ";"район Арбат";"город Москва, Проточный переулок, дом 11";"Саратовская область";"01.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.57919, 55.750267]}";
"153";"926372380";"Северо-Восточный административный округ";"район Отрадное";"город Москва, улица Декабристов, дом 15";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.602294, 55.865534]}";
"154";"926372381";"Северо-Восточный административный округ";"Бабушкинский район";"город Москва, улица Лётчика Бабушкина, дом 31";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.675608, 55.870025]}";
"167";"926372382";"Северный административный округ";"Савёловский район";"город Москва, Старый Петровско-Разумовский проезд, дом 1/23, строение 1";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.564643, 55.801424]}";
"169";"926372383";"Северо-Восточный административный округ";"Останкинский район";"город Москва, улица Академика Королёва, владение 8Б";"Ставропольский край";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.622649, 55.822353]}";
"171";"926372384";"Южный административный округ";"район Бирюлёво Восточное";"город Москва, Бирюлёвская улица, дом 15";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.663019, 55.595978]}";
"186";"926372385";"Южный административный округ";"район Бирюлёво Восточное";"город Москва, Лебедянская улица, дом 17";"Московская область";"10.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.669242, 55.587147]}";
"187";"926372386";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, корпус 900";"Кабардино-Балкарская Республика";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.185169, 55.981606]}";
"217";"926372387";"Юго-Западный административный округ";"район Южное Бутово";"город Москва, Южнобутовская улица, дом 50, корпус 4";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.532846, 55.541378]}";
"218";"926372388";"Юго-Западный административный округ";"район Южное Бутово";"Вокзальная улица, дом 2";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.572068, 55.541537]}";
"220";"926372389";"Юго-Западный административный округ";"район Северное Бутово";"город Москва, бульвар Дмитрия Донского, дом 9, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.576989, 55.568276]}";
"222";"926372390";"Юго-Западный административный округ";"район Северное Бутово";"город Москва, бульвар Дмитрия Донского, дом 2, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.575969, 55.5697]}";
"226";"926372391";"Юго-Западный административный округ";"район Северное Бутово";"город Москва, Старокачаловская улица, дом 5";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.578727, 55.570425]}";
"263";"926372422";"Западный административный округ";"район Фили-Давыдково";"город Москва, Славянский бульвар, дом 5, корпус 1, строение 3";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.472235, 55.727306]}";
"244";"926374024";"Центральный административный округ";"район Хамовники";"город Москва, Большой Чудов переулок, дом 8, строение 1";"Чувашская Республика";"01.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.593124, 55.734215]}";
"51";"926847432";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 33А";"Волгоградская область";"01.06.2019-14.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.561212, 55.786682]}";
"44";"929775512";"Восточный административный округ";"район Измайлово";"город Москва, Измайловская площадь, дом 1А";"Владимирская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.776127, 55.791996]}";
"167";"929775515";"Северный административный округ";"Савёловский район";"город Москва, Старый Петровско-Разумовский проезд, дом 1/23, строение 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.564643, 55.801424]}";
"64";"929775516";"Северный административный округ";"Тимирязевский район";"город Москва, Дмитровское шоссе, дом 29, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.571986, 55.82985]}";
"60";"929775517";"Северный административный округ";"район Коптево";"город Москва, Коптевская улица, дом 8";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.517499, 55.827041]}";
"65";"929775518";"Северо-Восточный административный округ";"Алексеевский район";"город Москва, проспект Мира, дом 120";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.638706, 55.811392]}";
"53";"929775519";"Северный административный округ";"Войковский район";"город Москва, Нарвская улица, дом 9А";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.503748, 55.833896]}";
"51";"929775520";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 33А";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.561212, 55.786682]}";
"50";"929775521";"Северный административный округ";"район Аэропорт";"город Москва, Ленинградский проспект, дом 74, корпус 6";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.516454, 55.806302]}";
"58";"929775522";"Северный административный округ";"Дмитровский район";"город Москва, улица Софьи Ковалевской, дом 2";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.533925, 55.876304]}";
"57";"929775523";"Северный административный округ";"Дмитровский район";"город Москва, Ангарская улица, дом 37/18";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.52360922410983, 55.87898555718462]}";
"55";"929775524";"Северный административный округ";"район Восточное Дегунино";"город Москва, Дубнинская улица, дом 10, корпус 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.567078, 55.863352]}";
"72";"929775525";"Северо-Восточный административный округ";"район Отрадное";"город Москва, Северный бульвар, дом 3, корпус 2";"Калужская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.606674, 55.865791]}";
"73";"929775526";"Северо-Восточный административный округ";"район Ростокино";"город Москва, проспект Мира, дом 169, корпус 1";"Калужская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.65792, 55.837071]}";
"268";"929775527";"Северо-Западный административный округ";"район Строгино";"город Москва, Таллинская улица, дом 5, корпус 2";"Калужская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.395338, 55.800196]}";
"248";"929775528";"Юго-Восточный административный округ";"район Некрасовка";"город Москва, 1-я Вольская улица, дом 11, строение 2";"Калужская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.92128, 55.683455]}";
"243";"929775529";"Восточный административный округ";"район Вешняки";"город Москва, Вешняковская улица, дом 16, строение 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.82623, 55.724145]}";
"257";"929775530";"Западный административный округ";"район Раменки";"город Москва, улица Раменки, дом 3, строение 1";"Московская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.496214, 55.693927]}";
"245";"929775531";"Восточный административный округ";"район Косино-Ухтомский";"город Москва, Лухмановская улица, дом 17А";"Рязанская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.896232, 55.722598]}";
"250";"929775532";"Южный административный округ";"район Нагатино-Садовники";"город Москва, улица Академика Миллионщикова, дом 19, корпус 2";"Рязанская область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.648225, 55.66808]}";
"247";"929775533";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, улица Маршала Чуйкова, дом 6, корпус 1";"Липецкая область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.763926, 55.70486]}";
"278";"929775534";"Северо-Западный административный округ";"район Митино";"город Москва, Митинская улица, дом 51";"Липецкая область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.352356, 55.85242]}";
"121";"929775535";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, Планерная улица, дом 7, корпус 1";"Липецкая область";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.434047, 55.86193]}";
"284";"929775536";"Зеленоградский административный округ";"район Силино";"город Москва, город Зеленоград, корпус 1104";"Республика Адыгея";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.188553, 55.994666]}";
"283";"929775538";"Зеленоградский административный округ";"район Матушкино";"город Москва, город Зеленоград, корпус 403А";"Республика Адыгея";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.204767, 56.000573]}";
"255";"929775539";"Южный административный округ";"район Чертаново Южное";"город Москва, Россошанский проезд, дом 8, корпус 2";"Республика Адыгея";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.604908, 55.595982]}";
"252";"929775540";"Южный административный округ";"район Орехово-Борисово Южное";"город Москва, Воронежская улица, дом 8, корпус 1";"Республика Адыгея";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.723851, 55.608799]}";
"253";"929775541";"Южный административный округ";"район Царицыно";"город Москва, Севанская улица, дом 13, корпус 1, строение 2";"Республика Адыгея";"15.06.2019-30.06.2019";"клубника и земляника";"{type=Point, coordinates=[37.654392, 55.623896]}";
